order_id,material_id,item_number,quantity,amount
SO00708,MAT0046,10,49,15621.2
SO00708,MAT0169,20,145,21677.5
SO00708,MAT0114,30,318,26311.32
SO00709,MAT0191,10,887,197659.08
SO00709,MAT0044,20,268,36314.0
SO00709,MAT0168,30,929,330073.7
SO00709,MAT0172,40,782,112435.96
SO00709,MAT0174,50,31,5615.65
SO00710,MAT0114,10,304,25152.96
SO00710,MAT0101,20,115,5037.0
SO00710,MAT0092,30,696,244490.88
SO00711,MAT0085,10,485,34570.8
SO00711,MAT0082,20,517,151362.09
SO00711,MAT0153,30,300,67710.0
SO00711,MAT0082,40,876,256466.52
SO00711,MAT0068,50,712,330795.2
SO00712,MAT0060,10,557,84669.57
SO00712,MAT0195,20,626,40220.5
SO00713,MAT0004,10,549,238617.36
SO00713,MAT0076,20,183,35000.58
SO00713,MAT0006,30,80,2716.0
SO00713,MAT0045,40,29,9408.76
SO00714,MAT0066,10,845,130299.0
SO00714,MAT0065,20,476,103472.88
SO00715,MAT0089,10,559,144931.93
SO00715,MAT0159,20,77,34674.64
SO00715,MAT0015,30,496,111917.44
SO00715,MAT0063,40,836,105285.84
SO00715,MAT0003,50,329,21009.94
SO00716,MAT0013,10,768,354009.6
SO00716,MAT0114,20,97,8025.78
SO00716,MAT0027,30,339,164282.79
SO00717,MAT0089,10,557,144413.39
SO00718,MAT0097,10,458,5605.92
SO00718,MAT0106,20,600,225858.0
SO00718,MAT0067,30,5,2426.05
SO00718,MAT0139,40,203,84060.27
SO00719,MAT0022,10,607,22301.18
SO00719,MAT0119,20,666,71928.0
SO00719,MAT0002,30,246,105888.24
SO00719,MAT0059,40,781,243921.92
SO00720,MAT0171,10,134,32897.0
SO00721,MAT0088,10,76,36159.28
SO00721,MAT0156,20,474,209915.64
SO00721,MAT0076,30,485,92761.1
SO00722,MAT0069,10,692,273589.12
SO00722,MAT0038,20,820,179375.0
SO00722,MAT0003,30,84,5364.24
SO00722,MAT0003,40,173,11047.78
SO00723,MAT0163,10,930,91446.9
SO00723,MAT0088,20,427,203158.06
SO00723,MAT0162,30,498,49461.36
SO00724,MAT0088,10,636,302596.08
SO00724,MAT0044,20,437,59213.5
SO00725,MAT0041,10,88,33909.04
SO00725,MAT0160,20,638,276496.44
SO00725,MAT0146,30,867,328428.27
SO00726,MAT0086,10,890,263493.4
SO00726,MAT0043,20,395,187233.95
SO00726,MAT0111,30,261,5313.96
SO00727,MAT0084,10,249,77053.05
SO00727,MAT0097,20,921,11273.04
SO00727,MAT0045,30,672,218023.68
SO00728,MAT0139,10,718,297316.62
SO00728,MAT0142,20,258,66734.28
SO00728,MAT0139,30,564,233546.76
SO00729,MAT0173,10,682,67947.66
SO00729,MAT0082,20,215,62945.55
SO00729,MAT0118,30,217,46477.06
SO00729,MAT0010,40,542,122817.2
SO00729,MAT0189,50,30,449.4
SO00730,MAT0138,10,351,70056.09
SO00730,MAT0126,20,767,183435.72
SO00730,MAT0186,30,312,150137.52
SO00730,MAT0130,40,86,10433.52
SO00730,MAT0054,50,761,142345.05
SO00731,MAT0158,10,242,41178.72
SO00731,MAT0071,20,124,12862.52
SO00731,MAT0086,30,997,295171.82
SO00731,MAT0116,40,473,141611.47
SO00731,MAT0044,50,313,42411.5
SO00732,MAT0164,10,324,52844.4
SO00732,MAT0115,20,208,65854.88
SO00733,MAT0156,10,918,406545.48
SO00733,MAT0081,20,329,78943.55
SO00733,MAT0194,30,246,121159.92
SO00733,MAT0065,40,142,30867.96
SO00734,MAT0190,10,20,838.4
SO00734,MAT0044,20,256,34688.0
SO00734,MAT0043,30,709,336073.09
SO00735,MAT0116,10,475,142210.25
SO00736,MAT0011,10,69,1046.73
SO00737,MAT0159,10,826,371964.32
SO00737,MAT0142,20,361,93376.26
SO00737,MAT0122,30,442,155584.0
SO00738,MAT0145,10,473,207032.1
SO00739,MAT0161,10,783,334395.81
SO00739,MAT0095,20,363,12541.65
SO00739,MAT0086,30,990,293099.4
SO00740,MAT0150,10,186,71887.14
SO00740,MAT0152,20,368,121682.88
SO00740,MAT0133,30,915,419015.1
SO00740,MAT0072,40,352,127378.24
SO00741,MAT0100,10,923,165503.13
SO00742,MAT0147,10,183,49611.3
SO00742,MAT0148,20,766,358587.58
SO00742,MAT0119,30,362,39096.0
SO00742,MAT0065,40,134,29128.92
SO00742,MAT0118,50,382,81816.76
SO00743,MAT0150,10,550,212569.5
SO00743,MAT0151,20,755,232509.8
SO00743,MAT0073,30,241,45238.11
SO00744,MAT0025,10,642,13732.38
SO00744,MAT0069,20,619,244727.84
SO00744,MAT0163,30,325,31957.25
SO00744,MAT0041,40,77,29670.41
SO00744,MAT0083,50,432,42120.0
SO00745,MAT0055,10,517,6917.46
SO00746,MAT0169,10,216,32292.0
SO00747,MAT0021,10,341,86801.55
SO00748,MAT0186,10,190,91429.9
SO00748,MAT0051,20,393,151344.3
SO00749,MAT0029,10,825,32447.25
SO00749,MAT0089,20,364,94374.28
SO00750,MAT0032,10,930,295321.5
SO00750,MAT0120,20,615,29230.95
SO00750,MAT0182,30,872,220136.4
SO00750,MAT0085,40,448,31933.44
SO00751,MAT0181,10,763,331950.78
SO00751,MAT0155,20,178,86661.08
SO00752,MAT0146,10,142,53791.02
SO00752,MAT0014,20,386,116124.24
SO00752,MAT0060,30,256,38914.56
SO00752,MAT0157,40,426,44772.6
SO00752,MAT0051,50,975,375472.5
SO00753,MAT0117,10,748,326531.92
SO00754,MAT0197,10,63,20893.32
SO00754,MAT0132,20,836,63209.96
SO00754,MAT0021,30,763,194221.65
SO00754,MAT0068,40,173,80375.8
SO00754,MAT0165,50,535,104753.0
SO00755,MAT0021,10,561,142802.55
SO00756,MAT0000,10,313,148330.7
SO00756,MAT0148,20,46,21533.98
SO00756,MAT0108,30,823,128215.17
SO00756,MAT0099,40,689,169631.8
SO00757,MAT0109,10,47,10858.88
SO00757,MAT0116,20,509,152389.51
SO00758,MAT0186,10,872,419615.12
SO00758,MAT0027,20,63,30530.43
SO00758,MAT0122,30,986,347072.0
SO00758,MAT0184,40,314,116154.88
SO00758,MAT0027,50,574,278166.14
SO00759,MAT0068,10,238,110574.8
SO00759,MAT0199,20,61,3309.86
SO00759,MAT0143,30,503,232984.57
SO00760,MAT0178,10,953,393503.23
SO00760,MAT0038,20,470,102812.5
SO00761,MAT0021,10,289,73564.95
SO00761,MAT0121,20,539,16396.38
SO00761,MAT0154,30,690,104134.8
SO00761,MAT0188,40,274,119011.9
SO00761,MAT0037,50,428,185893.24
SO00762,MAT0012,10,706,178603.88
SO00762,MAT0078,20,783,128599.92
SO00762,MAT0016,30,377,32881.94
SO00763,MAT0103,10,769,341520.59
SO00763,MAT0080,20,122,50362.82
SO00763,MAT0047,30,105,11728.5
SO00764,MAT0133,10,903,413519.82
SO00764,MAT0179,20,807,95726.34
SO00764,MAT0022,30,937,34425.38
SO00765,MAT0192,10,199,29517.67
SO00765,MAT0145,20,62,27137.4
SO00765,MAT0021,30,759,193203.45
SO00765,MAT0114,40,100,8274.0
SO00766,MAT0080,10,654,269977.74
SO00766,MAT0170,20,218,62733.86
SO00766,MAT0083,30,521,50797.5
SO00766,MAT0155,40,877,426976.22
SO00766,MAT0023,50,852,171073.08
SO00767,MAT0068,10,376,174689.6
SO00768,MAT0056,10,204,90653.52
SO00768,MAT0033,20,448,175571.2
SO00769,MAT0174,10,130,23549.5
SO00770,MAT0028,10,114,14032.26
SO00770,MAT0174,20,286,51808.9
SO00770,MAT0043,30,671,318060.71
SO00771,MAT0168,10,698,247999.4
SO00771,MAT0106,20,295,111046.85
SO00771,MAT0101,30,255,11169.0
SO00772,MAT0004,10,286,124307.04
SO00772,MAT0014,20,267,80324.28
SO00772,MAT0077,30,705,243232.05
SO00772,MAT0122,40,583,205216.0
SO00772,MAT0142,50,284,73459.44
SO00773,MAT0092,10,241,84658.48
SO00773,MAT0148,20,700,327691.0
SO00774,MAT0026,10,35,5208.35
SO00774,MAT0159,20,891,401235.12
SO00774,MAT0066,30,876,135079.2
SO00774,MAT0172,40,844,121350.32
SO00774,MAT0011,50,891,13516.47
SO00775,MAT0126,10,656,156888.96
SO00775,MAT0190,20,14,586.88
SO00775,MAT0112,30,489,121570.29
SO00775,MAT0150,40,230,88892.7
SO00775,MAT0112,50,744,184965.84
SO00776,MAT0156,10,438,193972.68
SO00776,MAT0006,20,400,13580.0
SO00776,MAT0112,30,216,53699.76
SO00777,MAT0182,10,767,193629.15
SO00777,MAT0068,20,356,165397.6
SO00778,MAT0054,10,725,135611.25
SO00778,MAT0130,20,16,1941.12
SO00778,MAT0134,30,466,136645.18
SO00779,MAT0017,10,837,91827.27
SO00780,MAT0143,10,400,185276.0
SO00780,MAT0099,20,34,8370.8
SO00780,MAT0125,30,427,79755.06
SO00780,MAT0049,40,456,194839.68
SO00781,MAT0047,10,949,106003.3
SO00781,MAT0094,20,654,183276.96
SO00782,MAT0154,10,88,13280.96
SO00782,MAT0199,20,379,20564.54
SO00782,MAT0141,30,137,56533.05
SO00782,MAT0090,40,458,18269.62
SO00783,MAT0017,10,972,106638.12
SO00783,MAT0045,20,187,60670.28
SO00783,MAT0007,30,157,17087.88
SO00784,MAT0144,10,522,226313.1
SO00784,MAT0120,20,988,46959.64
SO00784,MAT0115,30,582,184267.02
SO00785,MAT0063,10,422,53146.68
SO00786,MAT0004,10,792,344234.88
SO00786,MAT0005,20,422,150274.2
SO00786,MAT0190,30,342,14336.64
SO00786,MAT0037,40,610,264941.3
SO00786,MAT0083,50,448,43680.0
SO00787,MAT0116,10,898,268852.22
SO00787,MAT0173,20,942,93851.46
SO00787,MAT0143,30,48,22233.12
SO00788,MAT0074,10,526,96873.42
SO00789,MAT0192,10,58,8603.14
SO00790,MAT0085,10,762,54315.36
SO00790,MAT0151,20,556,171225.76
SO00790,MAT0127,30,227,105076.03
SO00790,MAT0157,40,57,5990.7
SO00790,MAT0117,50,967,422134.18
SO00791,MAT0165,10,78,15272.4
SO00791,MAT0166,20,938,368671.52
SO00791,MAT0177,30,374,107921.44
SO00791,MAT0133,40,968,443285.92
SO00791,MAT0090,50,207,8257.23
SO00792,MAT0197,10,713,236459.32
SO00792,MAT0002,20,498,214359.12
SO00793,MAT0019,10,936,76115.52
SO00793,MAT0027,20,741,359096.01
SO00793,MAT0109,30,901,208167.04
SO00793,MAT0066,40,67,10331.4
SO00793,MAT0002,50,371,159693.24
SO00794,MAT0068,10,336,156105.6
SO00794,MAT0090,20,569,22697.41
SO00794,MAT0069,30,411,162492.96
SO00795,MAT0164,10,95,15494.5
SO00795,MAT0157,20,914,96061.4
SO00795,MAT0198,30,285,87389.55
SO00795,MAT0098,40,68,16350.6
SO00795,MAT0067,50,550,266865.5
SO00796,MAT0082,10,972,284572.44
SO00796,MAT0150,20,527,203680.23
SO00796,MAT0183,30,923,262427.36
SO00797,MAT0074,10,138,25415.46
SO00797,MAT0190,20,900,37728.0
SO00797,MAT0125,30,463,86479.14
SO00798,MAT0180,10,709,78578.47
SO00798,MAT0043,20,925,438459.25
SO00799,MAT0018,10,390,182859.3
SO00800,MAT0120,10,909,43204.77
SO00800,MAT0119,20,478,51624.0
SO00800,MAT0054,30,913,170776.65
SO00801,MAT0158,10,674,114687.84
SO00801,MAT0131,20,871,178607.26
SO00801,MAT0015,30,119,26851.16
SO00801,MAT0190,40,197,8258.24
SO00801,MAT0015,50,138,31138.32
SO00802,MAT0109,10,836,193149.44
SO00802,MAT0021,20,442,112511.1
SO00802,MAT0154,30,658,99305.36
SO00803,MAT0097,10,342,4186.08
SO00803,MAT0031,20,250,21805.0
SO00803,MAT0070,30,686,244977.46
SO00804,MAT0091,10,574,8013.04
SO00804,MAT0193,20,473,101903.12
SO00804,MAT0133,30,336,153867.84
SO00804,MAT0093,40,967,122760.65
SO00804,MAT0110,50,18,396.36
SO00805,MAT0166,10,222,87254.88
SO00805,MAT0086,20,767,227078.02
SO00805,MAT0162,30,902,89586.64
SO00805,MAT0024,40,429,167923.47
SO00805,MAT0040,50,384,78696.96
SO00806,MAT0080,10,430,177508.3
SO00806,MAT0179,20,614,72832.68
SO00807,MAT0198,10,50,15331.5
SO00807,MAT0193,20,790,170197.6
SO00807,MAT0135,30,23,6021.4
SO00808,MAT0120,10,78,3707.34
SO00809,MAT0147,10,114,30905.4
SO00810,MAT0058,10,95,14652.8
SO00810,MAT0055,20,226,3023.88
SO00811,MAT0147,10,368,99764.8
SO00811,MAT0044,20,934,126557.0
SO00811,MAT0107,30,565,1548.1
SO00811,MAT0102,40,146,52872.44
SO00811,MAT0119,50,155,16740.0
SO00812,MAT0006,10,827,28076.65
SO00812,MAT0119,20,492,53136.0
SO00813,MAT0111,10,156,3176.16
SO00813,MAT0101,20,429,18790.2
SO00813,MAT0032,30,805,255627.75
SO00813,MAT0192,40,851,126228.83
SO00813,MAT0144,50,713,309121.15
SO00814,MAT0118,10,961,205826.98
SO00815,MAT0106,10,347,130621.21
SO00815,MAT0125,20,965,180242.7
SO00815,MAT0165,30,577,112976.6
SO00815,MAT0099,40,85,20927.0
SO00816,MAT0160,10,353,152983.14
SO00816,MAT0189,20,130,1947.4
SO00816,MAT0049,30,914,390533.92
SO00816,MAT0135,40,710,185878.0
SO00817,MAT0132,10,922,69712.42
SO00817,MAT0181,20,72,31324.32
SO00817,MAT0013,30,509,234623.55
SO00817,MAT0193,40,68,14649.92
SO00817,MAT0180,50,923,102296.09
SO00818,MAT0142,10,564,145884.24
SO00818,MAT0145,20,457,200028.9
SO00818,MAT0010,30,870,197142.0
SO00818,MAT0134,40,534,156584.82
SO00818,MAT0011,50,163,2472.71
SO00819,MAT0055,10,519,6944.22
SO00819,MAT0141,20,421,173725.65
SO00820,MAT0008,10,764,135648.2
SO00820,MAT0124,20,288,44838.72
SO00821,MAT0178,10,237,97859.67
SO00821,MAT0108,20,451,70261.29
SO00822,MAT0000,10,435,206146.5
SO00822,MAT0189,20,672,10066.56
SO00822,MAT0096,30,541,176393.05
SO00822,MAT0159,40,918,413393.76
SO00822,MAT0072,50,334,120864.58
SO00823,MAT0072,10,887,320978.69
SO00823,MAT0037,20,61,26494.13
SO00823,MAT0095,30,826,28538.3
SO00823,MAT0002,40,876,377065.44
SO00823,MAT0064,50,178,86826.62
SO00824,MAT0155,10,632,307695.52
SO00824,MAT0074,20,764,140705.88
SO00824,MAT0053,30,789,210378.96
SO00824,MAT0196,40,347,140510.71
SO00824,MAT0182,50,384,96940.8
SO00825,MAT0034,10,806,393593.98
SO00826,MAT0091,10,595,8306.2
SO00827,MAT0054,10,234,43769.7
SO00828,MAT0177,10,403,116289.68
SO00828,MAT0166,20,949,372994.96
SO00828,MAT0058,30,806,124317.44
SO00829,MAT0161,10,755,322437.85
SO00829,MAT0127,20,549,254126.61
SO00829,MAT0066,30,945,145719.0
SO00829,MAT0160,40,671,290797.98
SO00830,MAT0101,10,524,22951.2
SO00831,MAT0005,10,150,53415.0
SO00831,MAT0029,20,314,12349.62
SO00832,MAT0076,10,401,76695.26
SO00832,MAT0028,20,905,111396.45
SO00832,MAT0016,30,596,51983.12
SO00833,MAT0180,10,349,38679.67
SO00833,MAT0013,20,168,77439.6
SO00834,MAT0079,10,440,74307.2
SO00834,MAT0088,20,607,288798.46
SO00835,MAT0016,10,384,33492.48
SO00835,MAT0121,20,682,20746.44
SO00835,MAT0044,30,854,115717.0
SO00836,MAT0097,10,25,306.0
SO00837,MAT0153,10,279,62970.3
SO00837,MAT0194,20,623,306839.96
SO00837,MAT0087,30,834,134299.02
SO00837,MAT0174,40,928,168107.2
SO00838,MAT0056,10,962,427493.56
SO00838,MAT0166,20,124,48736.96
SO00838,MAT0177,30,925,266918.0
SO00838,MAT0189,40,654,9796.92
SO00839,MAT0104,10,318,32684.04
SO00839,MAT0009,20,527,15525.42
SO00839,MAT0139,30,696,288206.64
SO00840,MAT0005,10,614,218645.4
SO00840,MAT0098,20,926,222656.7
SO00840,MAT0117,30,598,261050.92
SO00840,MAT0060,40,725,110207.25
SO00841,MAT0063,10,158,19898.52
SO00841,MAT0021,20,576,146620.8
SO00842,MAT0134,10,397,116412.31
SO00842,MAT0153,20,125,28212.5
SO00842,MAT0076,30,989,189156.14
SO00842,MAT0086,40,822,243361.32
SO00842,MAT0065,50,569,123689.22
SO00843,MAT0048,10,785,163790.25
SO00843,MAT0156,20,799,353845.14
SO00843,MAT0029,30,349,13726.17
SO00844,MAT0139,10,487,201661.83
SO00844,MAT0028,20,327,40250.43
SO00844,MAT0160,30,180,78008.4
SO00844,MAT0151,40,600,184776.0
SO00844,MAT0164,50,256,41753.6
SO00845,MAT0013,10,223,102791.85
SO00846,MAT0078,10,781,128271.44
SO00846,MAT0011,20,412,6250.04
SO00846,MAT0156,30,144,63771.84
SO00847,MAT0131,10,394,80793.64
SO00847,MAT0039,20,729,50410.35
SO00847,MAT0131,30,879,180247.74
SO00847,MAT0040,40,713,146122.22
SO00848,MAT0056,10,885,393276.3
SO00849,MAT0083,10,462,45045.0
SO00849,MAT0101,20,300,13140.0
SO00849,MAT0010,30,754,170856.4
SO00850,MAT0151,10,669,206025.24
SO00850,MAT0190,20,335,14043.2
SO00850,MAT0018,30,660,309454.2
SO00850,MAT0120,40,744,35362.32
SO00850,MAT0082,50,301,88123.77
SO00851,MAT0017,10,899,98629.29
SO00851,MAT0056,20,202,89764.76
SO00851,MAT0146,30,364,137886.84
SO00851,MAT0089,40,75,19445.25
SO00851,MAT0109,50,180,41587.2
SO00852,MAT0166,10,724,284560.96
SO00853,MAT0029,10,108,4247.64
SO00853,MAT0084,20,441,136467.45
SO00853,MAT0132,30,867,65553.87
SO00853,MAT0005,40,649,231108.9
SO00853,MAT0107,50,205,561.7
SO00854,MAT0064,10,532,259504.28
SO00854,MAT0064,20,555,270723.45
SO00854,MAT0094,30,721,202053.04
SO00854,MAT0028,40,567,69792.03
SO00855,MAT0024,10,447,174969.21
SO00855,MAT0010,20,487,110354.2
SO00856,MAT0000,10,78,36964.2
SO00857,MAT0060,10,191,29033.91
SO00857,MAT0194,20,365,179769.8
SO00858,MAT0145,10,255,111613.5
SO00858,MAT0117,20,297,129652.38
SO00858,MAT0053,30,472,125854.08
SO00858,MAT0005,40,11,3917.1
SO00859,MAT0144,10,537,232816.35
SO00859,MAT0103,20,520,230937.2
SO00860,MAT0027,10,628,304335.08
SO00860,MAT0084,20,577,178552.65
SO00860,MAT0126,30,765,182957.4
SO00861,MAT0024,10,331,129563.33
SO00861,MAT0152,20,766,253285.56
SO00861,MAT0165,30,864,169171.2
SO00861,MAT0061,40,586,256052.7
SO00862,MAT0046,10,340,108392.0
SO00862,MAT0006,20,327,11101.65
SO00862,MAT0151,30,563,173381.48
SO00863,MAT0158,10,517,87972.72
SO00863,MAT0044,20,172,23306.0
SO00863,MAT0025,30,469,10031.91
SO00863,MAT0073,40,898,168563.58
SO00864,MAT0019,10,439,35699.48
SO00864,MAT0144,20,772,334700.6
SO00864,MAT0105,30,617,213006.91
SO00864,MAT0170,40,163,46906.51
SO00865,MAT0064,10,398,194140.42
SO00865,MAT0126,20,131,31329.96
SO00866,MAT0068,10,417,193738.2
SO00866,MAT0115,20,382,120945.02
SO00866,MAT0028,30,653,80377.77
SO00867,MAT0136,10,583,125082.65
SO00867,MAT0167,20,606,270524.46
SO00867,MAT0107,30,968,2652.32
SO00867,MAT0070,40,661,236049.71
SO00868,MAT0000,10,751,355898.9
SO00868,MAT0178,20,494,203977.54
SO00869,MAT0003,10,987,63029.82
SO00869,MAT0062,20,370,86683.6
SO00870,MAT0080,10,784,323643.04
SO00870,MAT0016,20,145,12646.9
SO00871,MAT0137,10,239,25804.83
SO00872,MAT0111,10,529,10770.44
SO00872,MAT0083,20,480,46800.0
SO00872,MAT0105,30,955,329694.65
SO00872,MAT0150,40,980,378760.2
SO00872,MAT0063,50,333,41938.02
SO00873,MAT0114,10,708,58579.92
SO00873,MAT0155,20,206,100293.16
SO00873,MAT0178,30,949,391851.59
SO00873,MAT0127,40,949,439282.61
SO00874,MAT0126,10,750,179370.0
SO00875,MAT0178,10,173,71433.43
SO00875,MAT0019,20,329,26754.28
SO00875,MAT0031,30,565,49279.3
SO00876,MAT0055,10,998,13353.24
SO00876,MAT0061,20,751,328149.45
SO00877,MAT0060,10,926,140761.26
SO00877,MAT0014,20,166,49939.44
SO00877,MAT0123,30,326,119534.42
SO00878,MAT0135,10,625,163625.0
SO00878,MAT0040,20,951,194897.94
SO00878,MAT0171,30,954,234207.0
SO00878,MAT0175,40,549,116267.22
SO00878,MAT0064,50,727,354623.33
SO00879,MAT0003,10,718,45851.48
SO00880,MAT0166,10,249,97866.96
SO00880,MAT0186,20,669,321929.49
SO00881,MAT0093,10,695,88230.25
SO00881,MAT0093,20,317,40243.15
SO00881,MAT0041,30,416,160297.28
SO00882,MAT0019,10,373,30332.36
SO00882,MAT0199,20,208,11286.08
SO00882,MAT0159,30,349,157161.68
SO00883,MAT0043,10,101,47875.01
SO00883,MAT0121,20,498,15149.16
SO00883,MAT0138,30,572,114165.48
SO00883,MAT0063,40,184,23172.96
SO00883,MAT0190,50,349,14630.08
SO00884,MAT0031,10,745,64978.9
SO00884,MAT0097,20,114,1395.36
SO00884,MAT0060,30,359,54571.59
SO00884,MAT0137,40,974,105162.78
SO00884,MAT0054,50,608,113726.4
SO00885,MAT0115,10,250,79152.5
SO00886,MAT0198,10,383,117439.29
SO00886,MAT0147,20,631,171064.1
SO00886,MAT0072,30,113,40891.31
SO00886,MAT0155,40,935,455214.1
SO00887,MAT0194,10,195,96041.4
SO00887,MAT0049,20,111,47428.08
SO00887,MAT0080,30,538,222091.78
SO00887,MAT0101,40,297,13008.6
SO00887,MAT0126,50,279,66725.64
SO00888,MAT0199,10,279,15138.54
SO00889,MAT0169,10,514,76843.0
SO00889,MAT0053,20,207,55194.48
SO00889,MAT0156,30,901,399016.86
SO00890,MAT0138,10,7,1397.13
SO00890,MAT0135,20,212,55501.6
SO00890,MAT0084,30,803,248488.35
SO00891,MAT0161,10,767,327562.69
SO00891,MAT0179,20,762,90388.44
SO00891,MAT0061,30,845,369222.75
SO00891,MAT0041,40,612,235821.96
SO00892,MAT0063,10,769,96847.86
SO00893,MAT0148,10,939,439574.07
SO00894,MAT0137,10,978,105594.66
SO00895,MAT0161,10,67,28613.69
SO00895,MAT0079,20,477,80555.76
SO00895,MAT0138,30,5,997.95
SO00896,MAT0071,10,681,70640.13
SO00896,MAT0180,20,992,109943.36
SO00896,MAT0041,30,874,336778.42
SO00896,MAT0002,40,545,234589.8
SO00897,MAT0173,10,795,79205.85
SO00897,MAT0034,20,565,275906.45
SO00897,MAT0176,30,215,92910.1
SO00897,MAT0060,40,699,106254.99
SO00897,MAT0098,50,953,229148.85
SO00898,MAT0007,10,651,70854.84
SO00898,MAT0105,20,213,73533.99
SO00898,MAT0153,30,450,101565.0
SO00898,MAT0172,40,628,90293.84
SO00899,MAT0148,10,667,312242.71
SO00899,MAT0145,20,40,17508.0
SO00899,MAT0085,30,871,62084.88
SO00899,MAT0119,40,239,25812.0
SO00900,MAT0105,10,29,10011.67
SO00900,MAT0063,20,495,62340.3
SO00901,MAT0064,10,118,57559.22
SO00902,MAT0026,10,201,29910.81
SO00903,MAT0055,10,154,2060.52
SO00903,MAT0044,20,542,73441.0
SO00904,MAT0040,10,121,24797.74
SO00905,MAT0193,10,940,202513.6
SO00905,MAT0018,20,299,140192.13
SO00905,MAT0179,30,18,2135.16
SO00906,MAT0140,10,27,2957.58
SO00906,MAT0045,20,368,119393.92
SO00906,MAT0107,30,1000,2740.0
SO00906,MAT0116,40,274,82032.86
SO00907,MAT0026,10,299,44494.19
SO00907,MAT0071,20,186,19293.78
SO00907,MAT0012,30,838,211997.24
SO00908,MAT0008,10,995,176662.25
SO00908,MAT0066,20,819,126289.8
SO00908,MAT0170,30,704,202590.08
SO00908,MAT0023,40,957,192156.03
SO00908,MAT0070,50,777,277474.47
SO00909,MAT0026,10,447,66518.07
SO00909,MAT0106,20,135,50818.05
SO00909,MAT0184,30,20,7398.4
SO00909,MAT0081,40,771,185001.45
SO00909,MAT0190,50,891,37350.72
SO00910,MAT0173,10,897,89368.11
SO00910,MAT0192,20,470,69715.1
SO00911,MAT0121,10,276,8395.92
SO00911,MAT0065,20,444,96516.72
SO00911,MAT0063,30,221,27832.74
SO00911,MAT0124,40,97,15101.93
SO00912,MAT0130,10,428,51924.96
SO00912,MAT0009,20,597,17587.62
SO00912,MAT0110,30,20,440.4
SO00912,MAT0107,40,80,219.2
SO00913,MAT0150,10,588,227256.12
SO00913,MAT0043,20,57,27018.57
SO00913,MAT0107,30,302,827.48
SO00914,MAT0095,10,264,9121.2
SO00914,MAT0031,20,397,34626.34
SO00914,MAT0100,30,39,6993.09
SO00915,MAT0190,10,988,41416.96
SO00915,MAT0165,20,149,29174.2
SO00915,MAT0022,30,658,24174.92
SO00916,MAT0006,10,898,30487.1
SO00916,MAT0010,20,832,188531.2
SO00917,MAT0194,10,681,335406.12
SO00917,MAT0169,20,667,99716.5
SO00917,MAT0137,30,772,83352.84
SO00917,MAT0136,40,121,25960.55
SO00918,MAT0076,10,30,5737.8
SO00918,MAT0135,20,795,208131.0
SO00918,MAT0168,30,795,282463.5
SO00918,MAT0064,40,730,356086.7
SO00918,MAT0162,50,601,59691.32
SO00919,MAT0179,10,730,86592.6
SO00919,MAT0108,20,722,112480.38
SO00920,MAT0084,10,389,120376.05
SO00920,MAT0144,20,897,388894.35
SO00920,MAT0180,30,426,47213.58
SO00921,MAT0003,10,572,36527.92
SO00921,MAT0007,20,116,12625.44
SO00922,MAT0137,10,664,71692.08
SO00922,MAT0044,20,954,129267.0
SO00923,MAT0061,10,36,15730.2
SO00923,MAT0152,20,44,14549.04
SO00923,MAT0161,30,570,243429.9
SO00923,MAT0186,40,118,56782.78
SO00923,MAT0009,50,355,10458.3
SO00924,MAT0123,10,658,241268.86
SO00924,MAT0153,20,548,123683.6
SO00924,MAT0039,30,398,27521.7
SO00924,MAT0188,40,358,155497.3
SO00924,MAT0118,50,33,7067.94
SO00925,MAT0095,10,879,30369.45
SO00925,MAT0108,20,881,137250.99
SO00926,MAT0088,10,53,25216.34
SO00926,MAT0007,20,697,75861.48
SO00927,MAT0100,10,598,107227.38
SO00927,MAT0045,20,326,105767.44
SO00927,MAT0004,30,73,31728.72
SO00927,MAT0184,40,641,237118.72
SO00927,MAT0150,50,227,87733.23
SO00928,MAT0026,10,96,14285.76
SO00928,MAT0193,20,194,41795.36
SO00928,MAT0180,30,685,75918.55
SO00928,MAT0164,40,974,158859.4
SO00929,MAT0171,10,346,84943.0
SO00929,MAT0012,20,860,217562.8
SO00930,MAT0017,10,352,38617.92
SO00931,MAT0083,10,177,17257.5
SO00931,MAT0069,20,641,253425.76
SO00932,MAT0020,10,482,223951.66
SO00932,MAT0046,20,16,5100.8
SO00932,MAT0160,30,103,44638.14
SO00932,MAT0135,40,41,10733.8
SO00933,MAT0169,10,517,77291.5
SO00933,MAT0149,20,176,54572.32
SO00933,MAT0005,30,476,169503.6
SO00933,MAT0029,40,678,26665.74
SO00934,MAT0153,10,817,184396.9
SO00935,MAT0176,10,45,19446.3
SO00935,MAT0177,20,506,146011.36
SO00935,MAT0191,30,508,113202.72
SO00935,MAT0048,40,985,205520.25
SO00936,MAT0015,10,389,87773.96
SO00936,MAT0165,20,618,121004.4
SO00936,MAT0036,30,695,251784.6
SO00937,MAT0052,10,517,47222.78
SO00937,MAT0049,20,243,103829.04
SO00937,MAT0044,30,840,113820.0
SO00937,MAT0040,40,180,36889.2
SO00938,MAT0005,10,195,69439.5
SO00938,MAT0087,20,599,96456.97
SO00938,MAT0005,30,850,302685.0
SO00938,MAT0142,40,65,16812.9
SO00939,MAT0050,10,111,49509.33
